Unnamed: 0,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Yield 2,ee 3,Product 2 R or S,Pre catalyst 2(True or False),Ammount of additive 2,dr 3,Type of Coordination Atoms 2,Additive 2 step 2,L/M 1,L/M 2,Yield 1,Charge of Ligand 2,Ammount of reactant 1(mmol),Central Metal of Catalyst 2,Solvent Ratio,Pressure/atm,S/C 2,Solvent 2 ammount(mL),Valence of Central Metal 1,ee 1,Valence of Central Metal 2,Pre catalyst 1(True or False),Central Metal of Catalyst 1,Ligand Name 2,Ammount of additive 2 step 2,dr 2,Product 3 R or S,"Other information(use ""-"" to split, eg. 'property1-property2')",Reactant Name 2,Ligand 1 Type,Reaction ID,Additive 2,Additive 1 step 2,Reaction Temperature/C step 2,Product Name 2,Product Name 3,Reaction Temperature/C,(Pre)Catalyst Name 2,pdf name (don't include '.pdf'),Solvent 1 ammount(mL),dr 1,S/C 1,Ligand 2 Type,Type of Coordination Atoms 1,Ammount of additive 1 step 2,Reaction Time/h,Number of Coordination Atoms 1,Solvent 2,Ammount of additive 1,ee 2,Ammount of reactant 2(mmol),Reaction Time/h step 2,Product 1 R or S,LED,Number of Coordination Atoms 2,LED step 2,Ammount of Molecular Sieve(mg),Charge of Ligand 1,Reaction Type,Ref.(DOI),Yield 3,"Molecular Sieve(3A, 4A, 5A)"
0,O=CCCc1ccccc1,C[N+](=O)[O-],O=CC[C@H](C[N+](=O)[O-])c1ccccc1,,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,,C1CCOC1,CO,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,,O=C(O)c1ccccc1,,,,,,,,,,,0.05,,0.4,,,,,0.8,0,,,False,,,,,,,MeNO2,,1,,benzoic acid,25,,,25,,10.1002_adsc.201300919,1.6,,5,,,0.96,6,,MeOH,0.4,,4,48,S,,,,,,1,10.1002_adsc.201300919,,
1,O=CCCc1ccccc1,C[N+](=O)[O-],O=CC[C@H](C[N+](=O)[O-])c1ccccc1,,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,,C1CCOC1,CO,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,,O=[N+]([O-])c1ccc(O)cc1,,,,,,,,,,,0.05,,0.4,,,,,0.8,0,,,False,,,,,,,MeNO2,,2,,4-nitrophenol,25,,,25,,10.1002_adsc.201300919,1.6,,5,,,0.96,6,,MeOH,0.4,,4,48,S,,,,,,1,10.1002_adsc.201300919,,
2,O=CCCc1ccccc1,C[N+](=O)[O-],O=CC[C@H](C[N+](=O)[O-])c1ccccc1,,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,,C1CCOC1,CO,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,,O=P([O-])(O)O.[K+],,,,,,,,,,,0.05,,0.4,,,,,0.8,0,,,False,,,,,,,MeNO2,,3,,KH2PO4,25,,,25,,10.1002_adsc.201300919,1.6,,5,,,0.96,6,,MeOH,0.4,,4,48,S,,,,,,1,10.1002_adsc.201300919,,
3,O=CCCc1ccccc1,C[N+](=O)[O-],O=CC[C@H](C[N+](=O)[O-])c1ccccc1,,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,,C1CCOC1,CO,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,,O=P([O-])([O-])O.[Na+].[Na+],,,,,,,,,,,0.36,,0.4,,,,,0.8,0,0.93,,False,,,,,,,MeNO2,,4,,Na2HPO4,25,,,25,,10.1002_adsc.201300919,1.6,,5,,,0.96,6,,MeOH,0.4,,4,48,S,,,,,,1,10.1002_adsc.201300919,,
4,O=CCCc1ccccc1,C[N+](=O)[O-],O=CC[C@H](C[N+](=O)[O-])c1ccccc1,,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,,C1CCOC1,CO,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,,O=C([O-])O.[Na+],,,,,,,,,,,0.38,,0.4,,,,,0.8,0,0.9,,False,,,,,,,MeNO2,,5,,NaHCO3,25,,,25,,10.1002_adsc.201300919,1.6,,5,,,0.96,6,,MeOH,0.4,,4,48,S,,,,,,1,10.1002_adsc.201300919,,
5,O=CCCc1ccccc1,C[N+](=O)[O-],O=CC[C@H](C[N+](=O)[O-])c1ccccc1,,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,,C1CCOC1,CO,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,,CCN(CC)CC,,,,,,,,,,,0.5,,0.4,,,,,0.8,0,0.85,,False,,,,,,,MeNO2,,6,,Et3N,25,,,25,,10.1002_adsc.201300919,1.6,,5,,,0.96,6,,MeOH,0.4,,4,48,S,,,,,,1,10.1002_adsc.201300919,,
6,O=CCCc1ccccc1,C[N+](=O)[O-],O=CC[C@H](C[N+](=O)[O-])c1ccccc1,,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,,C1CCOC1,CO,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,,CC(=O)[O-].[NH4+],,,,,,,,,,,0.36,,0.4,,,,,0.8,0,0.92,,False,,,,,,,MeNO2,,7,,AcONH4,25,,,25,,10.1002_adsc.201300919,1.6,,5,,,0.96,6,,MeOH,0.4,,4,48,S,,,,,,1,10.1002_adsc.201300919,,
7,O=CCCc1ccccc1,C[N+](=O)[O-],O=CC[C@H](C[N+](=O)[O-])c1ccccc1,,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,,C1CCOC1,CO,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,,CC(=O)[O-].[Li+],,,,,,,,,,,0.53,,0.4,,,,,0.8,0,0.94,,False,,,,,,,MeNO2,,8,,AcOLi,25,,,25,,10.1002_adsc.201300919,1.6,,5,,,0.96,6,,MeOH,0.4,,4,24,S,,,,,,1,10.1002_adsc.201300919,,
8,O=CCCc1ccccc1,C[N+](=O)[O-],O=CC[C@H](C[N+](=O)[O-])c1ccccc1,,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,,C1CCOC1,CO,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,,CC(=O)[O-].[Na+],,,,,,,,,,,0.76,,0.4,,,,,0.8,0,0.92,,False,,,,,,,MeNO2,,9,,AcONa,25,,,25,,10.1002_adsc.201300919,1.6,,5,,,0.96,6,,MeOH,0.4,,4,24,S,,,,,,1,10.1002_adsc.201300919,,
9,O=CCCc1ccccc1,C[N+](=O)[O-],O=CC[C@H](C[N+](=O)[O-])c1ccccc1,,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,,C1CCOC1,CO,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,O=[Mn]=O,CC(=O)[O-].[Na+],,,,,0.8,,,,,,0.73,,0.4,,,,,0.8,0,0.95,,False,,,,,,,MeNO2,,10,MnO2,AcONa,25,,,25,,10.1002_adsc.201300919,1.6,,5,,,0.096,6,,MeOH,0.04,,4,24,S,,,,,,1,10.1002_adsc.201300919,,
